epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
129,10.018256,20.8639,34.3347,11.821011,20.3961,32.2493,1.1799,0.19,5.0,0.03086583,355.34,14895,16311,100,19.3865,11.0009,9.0729,18.7188,5.979,21.55,,,,,,
130,9.802426,21.8221,35.6979,20.822521,8.97,14.4646,2.1242,0.0797,5.0,0.03011258,487.77,14899,16311,100,13.6006,7.7146,6.0324,12.9584,3.9627,15.0689,57.7524,15.6444,36.3116,38.3506,24.3714,45.4743
131,9.66562,22.1599,36.3758,12.483692,18.7749,30.3077,1.2916,0.1759,5.0,0.02936465,355.1,14899,16311,100,18.7069,10.5183,8.6108,17.8372,5.613,20.21,,,,,,
132,9.506248,22.9074,37.2119,13.481992,17.9497,28.7836,1.4182,0.1661,5.0,0.02862225,340.52,14895,16311,99,17.7458,9.9645,8.1371,16.7512,5.3024,19.1294,,,,,,
133,9.290043,23.6117,38.302,12.240258,19.8233,32.1425,1.3176,0.1808,5.0,0.02788557,338.24,14899,16311,100,19.2506,10.8482,8.9001,18.3526,5.8887,21.1435,,,,,,
134,9.094491,24.5316,39.3584,15.746131,13.9016,22.7551,1.7314,0.1286,5.0,0.02715481,355.3,14974,16311,100,17.0275,9.5829,7.7895,16.2188,5.0413,18.6489,,,,,,
135,8.89299,25.7031,40.4221,12.538997,20.0369,31.2494,1.41,0.1869,5.0,0.02643016,488.37,14973,16311,100,18.8234,10.709,8.7739,18.1766,5.7567,20.7465,75.6408,20.6958,51.6731,53.3132,35.9429,63.7829
136,8.78129,26.7189,41.4163,11.561244,21.7455,34.0938,1.3166,0.1999,5.0,0.02571183,354.94,14899,16311,100,20.2213,11.5644,9.3913,19.3249,6.1489,21.8972,,,,,,
137,8.606946,27.0112,42.0823,11.26422,23.1822,35.8897,1.3087,0.2158,5.0,0.025,339.69,14899,16311,99,20.0078,11.4169,9.436,19.435,6.2043,22.2265,,,,,,
138,8.414978,27.8425,43.1747,11.685114,21.6872,34.3073,1.3886,0.1977,5.0,0.02429486,339.81,14899,16311,100,19.7845,11.1184,9.3253,18.9798,6.0994,21.8108,,,,,,
139,8.210484,28.8966,44.2097,10.948177,23.7744,36.9479,1.3334,0.2185,5.0,0.02359661,354.64,14899,16311,100,20.3961,11.6377,9.8049,20.1207,6.3955,22.8437,,,,,,
140,8.031615,29.9027,45.4243,13.565834,19.5709,30.133,1.6891,0.1795,5.0,0.02290542,488.79,14899,16311,100,18.6875,10.5709,8.6924,18.0136,5.614,20.4649,76.6686,20.8282,52.9821,54.0045,36.86,64.4256
141,7.876851,30.5615,46.325,12.742427,20.1146,31.6086,1.6177,0.1832,5.0,0.02222149,354.94,14899,16311,100,19.2409,10.9341,8.8438,18.2063,5.747,20.7284,,,,,,
142,7.732648,31.7857,47.4917,11.263447,24.7452,37.4236,1.4566,0.2307,5.0,0.02154499,337.47,14899,16311,99,20.1146,11.4552,9.3661,19.1942,6.0965,21.839,,,,,,
143,7.50938,32.2577,48.3685,12.101255,23.4055,35.4917,1.6115,0.2183,5.0,0.02087612,342.05,14899,16311,100,19.2506,10.8586,8.8807,18.2371,5.746,20.7972,,,,,,
144,7.295419,33.6951,49.691,12.525465,23.2599,34.8995,1.7169,0.217,5.0,0.02021503,354.67,14974,16311,100,18.9108,10.5862,8.5856,17.5553,5.5907,19.9547,,,,,,
145,7.147702,34.3467,50.8121,11.040931,26.1528,38.9574,1.5447,0.2393,5.0,0.01956193,489.4,14969,16311,100,20.5611,11.6553,9.7039,19.7923,6.3586,22.6213,81.0047,22.118,57.5224,58.1561,40.5055,69.8359
146,6.970501,35.2978,51.8087,10.481355,28.1235,41.2193,1.5037,0.2605,5.0,0.01891697,354.45,14899,16311,100,21.4834,12.2718,10.1524,20.6352,6.5508,23.1998,,,,,,
147,6.806022,36.4309,52.8796,10.510976,28.4535,41.5979,1.5444,0.2629,5.0,0.01828034,336.06,14905,16311,99,21.2115,11.9675,10.1175,20.461,6.6062,23.2912,,,,,,
148,6.583253,37.7725,54.0463,10.344907,27.9682,42.1998,1.5714,0.2547,5.0,0.01765219,343.14,14896,16311,100,21.6581,12.2875,10.298,20.8544,6.6304,23.4139,,,,,,
149,6.456229,38.611,55.1363,12.069411,24.3374,36.1907,1.8694,0.2214,5.0,0.01703271,355.6,14899,16311,100,19.8816,11.3182,9.4107,19.302,6.1004,21.8764,,,,,,
150,6.273669,39.5094,56.3988,10.213456,29.8321,43.5395,1.628,0.2748,5.0,0.01642205,489.52,14895,16311,100,21.4154,12.1953,10.1641,20.6303,6.6052,23.275,83.1513,22.8281,59.494,59.9152,42.1587,71.9748
151,6.139699,40.5012,57.0744,11.094203,26.347,39.4622,1.807,0.2392,5.0,0.01582038,354.89,14895,16311,100,20.6679,11.7233,9.8612,20.1799,6.345,22.6675,,,,,,
152,5.934314,41.6822,58.2579,10.523344,30.1621,43.1512,1.7733,0.279,5.0,0.01522787,334.63,14899,16311,99,20.9494,11.7538,9.8612,19.8694,6.4101,22.5016,,,,,,
153,5.819518,42.6357,59.2545,10.227551,29.1622,42.8017,1.7575,0.2665,5.0,0.01464466,344.53,14970,16311,100,21.8231,12.3794,10.333,20.9331,6.6906,23.5683,,,,,,
154,5.599789,43.9366,60.4379,9.939587,31.4047,44.9956,1.775,0.2921,5.0,0.01407092,355.39,14973,16311,100,21.8717,12.4613,10.366,21.0384,6.7362,23.7029,,,,,,
155,5.493812,44.8541,61.2189,9.982287,30.7252,44.4326,1.817,0.2819,5.0,0.0135068,489.32,14899,16311,100,22.0076,12.6006,10.4883,21.4142,6.7168,23.6577,86.8789,23.8199,63.7641,63.928,45.4957,76.8374
156,5.382435,45.683,61.9232,10.857249,28.4924,42.0153,2.0172,0.2614,5.0,0.01295244,354.8,14895,16311,100,21.3863,12.1476,9.9155,20.2289,6.4421,22.9173,,,,,,
157,5.183139,46.6916,63.3199,9.719276,32.9483,46.3256,1.8752,0.3021,5.0,0.01240801,333.67,14899,16311,99,22.3862,12.8163,10.5912,21.5302,6.8236,24.039,,,,,,
158,5.099149,47.4271,63.926,9.454708,34.0549,47.9856,1.8542,0.3122,5.0,0.01187364,346.05,14892,16311,100,22.7454,13.166,10.7912,21.9746,6.9081,24.2943,,,,,,
159,4.862751,49.0729,65.2005,9.446969,34.618,48.0245,1.9427,0.3156,5.0,0.01134948,361.42,15563,16311,100,22.8036,13.14,10.863,22.0686,6.9304,24.5661,,,,,,
160,4.788379,49.5544,65.8258,9.388899,34.4044,48.141,1.9608,0.3182,5.0,0.01083566,494.15,15062,16311,100,22.8522,13.1657,10.7931,21.9331,6.911,24.3866,89.3992,24.5751,66.429,66.4987,47.6558,79.9789
161,4.66202,50.7115,66.5637,9.295202,35.1811,48.6846,1.9938,0.3207,5.0,0.01033233,355.78,14636,16311,100,23.056,13.1942,10.8727,22.0856,6.9129,24.4985,,,,,,
162,4.497994,51.6937,67.5674,9.274114,35.9286,49.335,2.0618,0.3273,5.0,0.00983962,331.55,14630,16311,99,22.8813,13.1898,10.8824,22.1369,6.9935,24.6579,,,,,,
163,4.352116,52.9059,68.3963,9.236318,36.4042,49.4806,2.1223,0.3333,5.0,0.00935767,341.39,14612,16311,100,23.1725,13.3332,10.9601,22.2155,6.9935,24.665,,,,,,
164,4.269772,53.8355,68.9809,9.349496,35.2393,48.6166,2.1897,0.3205,5.0,0.00888659,353.32,14609,16311,100,22.8133,13.0841,10.9193,22.1839,7.0061,24.7277,,,,,,
165,4.086319,54.9207,70.0949,10.027863,33.5598,46.811,2.454,0.3051,5.0,0.00842652,485.6,14586,16311,100,22.2211,12.7794,10.6417,21.589,6.8353,24.0553,87.7102,24.0201,64.7626,64.5809,46.2611,77.5126
166,3.952083,55.9772,70.7704,9.034235,37.4236,50.8106,2.2859,0.3405,5.0,0.00797758,352.43,14570,16311,100,23.2016,13.3676,11.0067,22.3313,7.0857,24.8287,,,,,,
167,3.836718,56.7151,71.6233,9.172903,36.8314,49.9369,2.3908,0.337,5.0,0.00753989,333.13,14570,16311,99,23.0172,13.2476,10.9523,22.1059,7.0537,24.766,,,,,,
168,3.7337,57.5967,72.3252,9.000832,37.7148,50.8203,2.4107,0.3418,5.0,0.00711357,340.33,14570,16311,100,23.1822,13.4258,11.0669,22.4001,7.1129,24.9735,,,,,,
169,3.597907,58.6556,72.8116,8.962004,38.1613,51.0727,2.4909,0.3472,5.0,0.00669873,353.03,14570,16311,100,23.5317,13.506,11.1368,22.368,7.1731,25.1134,,,,,,
170,3.480838,59.2808,73.7291,8.839933,38.7535,52.0338,2.5396,0.3548,5.0,0.00629548,485.37,14570,16311,100,23.5026,13.6248,11.1581,22.707,7.1323,25.1746,91.6703,25.1789,69.1102,68.7339,49.9914,82.9094
171,3.459237,60.2271,73.9231,8.959339,38.3943,51.529,2.59,0.3482,5.0,0.00590394,352.55,14570,16311,100,22.8424,13.2001,11.0591,22.4137,7.1352,24.9601,,,,,,
172,3.301876,61.1039,74.6682,8.823041,38.6856,52.2765,2.6721,0.3529,5.0,0.0055242,335.25,14868,16311,99,23.1822,13.3618,11.0882,22.419,7.1372,24.982,,,,,,
173,3.246237,61.8538,75.2288,9.735787,35.4237,48.7331,2.9991,0.3193,5.0,0.00515636,339.37,14621,16311,100,22.7162,13.0358,10.8087,21.8813,6.9382,24.3747,,,,,,
174,3.105628,63.0588,75.8541,8.674064,39.7728,52.9172,2.793,0.363,5.0,0.00480054,353.01,14621,16311,100,23.522,13.5511,11.2475,22.7316,7.1983,25.2938,,,,,,
175,3.021062,63.7655,76.1775,8.718945,39.6272,52.9366,2.8861,0.3627,5.0,0.00445681,485.94,14618,16311,100,23.4443,13.4709,11.1678,22.6685,7.1702,25.1734,92.3458,25.3164,69.7216,69.1443,50.3835,83.2916
176,2.951436,64.1368,76.7932,8.607806,40.2388,53.655,2.9165,0.367,5.0,0.00412528,352.6,14576,16311,100,23.454,13.5959,11.2125,22.7681,7.1809,25.2909,,,,,,
177,2.906001,64.6663,76.901,8.504517,41.1416,53.5676,2.9265,0.3751,5.0,0.00380602,334.62,14576,16311,99,23.5608,13.5855,11.2805,22.8557,7.1886,25.3597,,,,,,
178,2.773719,65.3946,77.7227,8.649129,40.4621,53.7229,3.1182,0.3669,5.0,0.00349914,338.89,14576,16311,100,23.2696,13.4299,11.2416,22.7688,7.21,25.2328,,,,,,
179,2.728195,66.269,77.8904,8.612263,40.8504,53.9753,3.1568,0.3697,5.0,0.0032047,352.29,14576,16311,100,23.4637,13.4899,11.228,22.7613,7.1721,25.1836,,,,,,
180,2.667353,66.9901,78.1635,8.462184,41.2873,54.3248,3.1725,0.3764,5.0,0.0029228,485.84,14576,16311,100,23.8521,13.6875,11.2669,22.9031,7.2304,25.3769,92.9088,25.5295,70.4863,69.8933,51.0802,84.272
181,2.588322,67.3902,78.633,8.639129,40.9378,53.9171,3.3377,0.3727,5.0,0.00265349,352.81,14576,16311,100,23.5608,13.5965,11.2863,22.7324,7.2051,25.1985,,,,,,
182,2.503624,68.013,79.0187,8.527144,41.3358,54.1792,3.4059,0.3767,5.0,0.00239687,335.82,14576,16311,99,23.7356,13.6491,11.2552,22.7688,7.2585,25.4602,,,,,,
183,2.480619,68.3101,79.2751,8.570389,41.0834,54.0433,3.4549,0.3726,5.0,0.00215298,338.04,14576,16311,100,23.7453,13.6563,11.2766,22.7552,7.2275,25.3562,,,,,,
184,2.4275,68.7892,79.5098,8.625045,40.4621,53.189,3.5531,0.3661,5.0,0.00192191,353.11,14576,16311,100,23.7841,13.6961,11.2999,22.7176,7.243,25.2373,,,,,,
185,2.332686,69.5918,80.0776,8.336112,42.7046,55.1014,3.5736,0.3892,5.0,0.00170371,485.35,14576,16311,100,23.7259,13.6972,11.3115,22.896,7.2469,25.4418,93.1604,25.5815,70.746,70.0567,51.2795,84.4784
186,2.344341,69.884,80.0537,8.388411,42.5104,55.0529,3.5782,0.3889,5.0,0.00149844,352.93,14576,16311,100,23.6482,13.6334,11.2572,22.8593,7.2624,25.4422,,,,,,
187,2.251313,70.1931,80.4777,8.324249,42.5978,55.6257,3.6975,0.3886,5.0,0.00130615,336.96,14576,16311,99,23.7744,13.7309,11.3329,22.9237,7.2546,25.4383,,,,,,
188,2.264144,70.5836,80.4801,8.376937,42.093,55.1597,3.6998,0.383,5.0,0.0011269,337.05,14576,16311,100,23.8423,13.7917,11.3445,23.0023,7.241,25.4282,,,,,,
189,2.224948,70.6986,80.6598,8.295786,42.6463,55.1694,3.7285,0.3902,5.0,0.00096074,352.86,14576,16311,100,23.9394,13.8229,11.3542,23.0248,7.2692,25.4713,,,,,,
190,2.207292,70.7561,80.8035,8.349477,42.6269,55.315,3.7827,0.3904,5.0,0.0008077,485.74,14576,16311,100,23.8618,13.8006,11.3173,22.9343,7.2381,25.4014,93.5772,25.7036,71.0344,70.2701,51.5502,84.7594
191,2.159539,71.4149,81.0718,8.289798,42.9861,55.4412,3.8387,0.3933,5.0,0.00066783,352.57,14576,16311,100,24.0268,13.9044,11.3368,23.0253,7.2876,25.4761,,,,,,
192,2.112714,71.6281,81.2012,8.347761,42.7046,55.3927,3.9512,0.3885,5.0,0.00054117,338.04,14576,16311,99,23.8909,13.8211,11.3038,22.9171,7.2915,25.4352,,,,,,
193,2.078222,71.9467,81.5749,8.336432,42.8211,55.2374,4.0113,0.3909,5.0,0.00042776,334.42,14576,16311,100,24.085,13.8894,11.4028,23.0408,7.2673,25.4703,,,,,,
194,2.08862,71.918,81.4695,8.228662,43.3744,55.8392,3.9398,0.3952,5.0,0.00032761,352.39,14576,16311,100,24.0171,13.8738,11.4319,23.152,7.2973,25.5059,,,,,,
195,2.097784,72.009,81.2898,8.309355,42.9376,55.2568,3.961,0.3918,5.0,0.00024076,484.73,14576,16311,100,23.9685,13.8107,11.4028,23.1,7.2896,25.4763,93.3041,25.5889,71.0598,70.3562,51.5361,84.8347
196,2.051242,72.0569,81.4791,8.218159,43.588,56.2081,4.0064,0.4002,5.0,0.00016724,352.73,14576,16311,100,24.0171,13.8567,11.3989,23.0558,7.2818,25.5264,,,,,,
197,2.058443,72.033,81.6588,8.218775,43.5686,55.7907,3.9927,0.399,5.0,0.00010705,340.14,14576,16311,99,24.0171,13.8408,11.3562,23.0315,7.277,25.4997,,,,,,
198,2.025667,72.6367,81.6707,8.309677,42.9473,55.6257,4.1022,0.3908,5.0,6.023e-05,333.58,14576,16311,100,24.0753,13.8637,11.3659,23.0316,7.2964,25.5013,,,,,,
199,2.078914,71.9611,81.5917,8.173318,43.9472,56.4023,3.9315,0.4038,5.0,2.677e-05,352.52,14576,16311,100,24.1142,13.8902,11.3814,23.0731,7.2896,25.5522,,,,,,
200,2.014581,72.5361,81.9151,8.266669,43.3356,55.8392,4.1034,0.3957,5.0,6.69e-06,484.85,14576,16311,100,24.0753,13.8438,11.3756,22.9603,7.2779,25.5008,93.5101,25.682,71.0551,70.3895,51.5759,84.9001
