epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
88,4.214246,49.7364,69.2029,14.258716,18.8525,31.3659,3.3835,0.1413,5.0,0.00484626,560.8,10761,16311,100,22.1241,11.8824,10.8378,20.9926,7.0925,23.8031,,,,,,
89,4.048191,50.9826,70.092,14.132511,19.2991,31.861,3.4911,0.1446,5.0,0.00413943,562.76,10548,16311,99,22.2017,11.9141,10.8999,20.9735,7.1576,23.878,,,,,,
90,3.897271,51.7686,71.2879,13.910184,20.299,33.0356,3.5692,0.153,5.0,0.00348608,753.83,10544,16311,100,22.1726,11.8923,10.9038,20.9947,7.1576,23.8636,87.7277,22.7123,64.9128,61.7092,47.6385,76.1166
91,3.749714,53.2376,72.1194,14.127831,19.503,32.0357,3.7677,0.1453,5.0,0.00288695,562.63,10548,16311,100,22.0464,11.8256,10.9271,21.0321,7.1411,23.8518,,,,,,
92,3.541538,54.6444,73.3584,13.925036,20.3572,33.1521,3.9319,0.1541,5.0,0.00234276,561.55,10669,16311,99,22.192,11.9431,10.9659,21.1643,7.177,23.8944,,,,,,
93,3.500895,55.174,73.9096,13.843454,20.5902,33.4142,3.9543,0.1554,5.0,0.00185414,567.57,10807,16311,100,22.4153,12.1088,11.0281,21.2285,7.211,24.0502,,,,,,
94,3.375679,56.0727,74.5758,13.805222,20.5902,33.5113,4.0896,0.1571,5.0,0.00142165,571.09,10821,16311,99,22.2891,11.9659,10.9815,21.1425,7.2245,24.108,,,,,,
95,3.327052,56.7341,75.0096,13.779374,20.8329,33.822,4.1416,0.1589,5.0,0.0010458,772.78,10658,16311,99,22.2697,11.9493,10.9718,21.1362,7.1741,23.9097,88.5041,22.8957,65.8114,62.6239,48.294,77.2946
96,3.247043,57.2493,75.4074,13.732982,21.0756,34.1714,4.2294,0.1614,5.0,0.00072702,566.2,10579,16311,99,22.3571,12.0634,11.0475,21.2513,7.2042,23.9855,,,,,,
97,3.163853,57.7909,75.8891,13.72793,21.095,34.1714,4.339,0.1603,5.0,0.0004657,566.65,10622,16311,99,22.3085,11.9996,11.0339,21.2419,7.1964,23.975,,,,,,
98,3.160624,58.0402,75.9322,13.677801,21.3571,34.4433,4.3276,0.1637,5.0,0.00026214,570.61,10535,16311,99,22.425,12.0891,11.0475,21.2264,7.2022,23.9389,,,,,,
99,3.072085,58.6441,76.7039,13.659069,21.3669,34.5403,4.4462,0.1636,5.0,0.00011656,566.91,10542,16311,100,22.425,12.1027,11.0533,21.2497,7.2042,23.9708,,,,,,
100,3.072029,58.6153,76.4379,13.673712,21.4348,34.5015,4.451,0.1639,5.0,2.915e-05,756.67,10584,16311,99,22.3765,12.066,11.0475,21.2124,7.2071,23.9768,88.7917,23.0484,66.0425,62.8711,48.472,77.4827
