epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
133,0.388188,82.4014,94.7415,9.93137,38.4235,53.6064,25.5839,0.3136,4.9899,0.02788557,172.31,7656,16311,99,25.7062,14.2394,12.2765,23.3364,7.9313,25.5778,,,,,,
134,0.353961,83.2183,95.0266,9.518282,39.7631,54.121,26.8908,0.3264,4.9801,0.02715481,172.27,7656,16311,99,25.9684,14.4292,12.424,23.3254,8.0604,25.7011,,,,,,
135,0.314017,83.6711,95.3404,11.617686,30.6378,44.1122,36.997,0.237,4.9731,0.02643016,257.4,7656,16311,99,25.6092,14.1849,12.1852,23.1136,7.906,25.4146,99.104,26.7355,76.5095,73.5764,56.3895,88.8265
136,0.279998,84.6701,95.659,11.144251,34.4433,47.607,39.8013,0.2816,4.9644,0.02571183,172.24,7656,16311,99,25.0558,13.8134,11.7814,22.412,7.641,24.8861,,,,,,
137,0.264758,85.42,95.992,8.342929,44.5005,59.5476,31.5115,0.3704,4.9382,0.025,172.29,7656,16311,99,27.4828,15.4196,13.1075,24.8446,8.5234,27.2112,,,,,,
138,0.237388,86.2033,96.2364,12.656665,29.0651,42.3939,53.3164,0.2328,4.9474,0.02429486,172.25,7656,16311,99,24.2307,13.4716,11.2921,21.5967,7.3032,23.9228,,,,,,
139,0.211355,86.8214,96.5119,10.474349,38.2196,51.6746,49.5582,0.3145,4.9208,0.02359661,172.26,7656,16311,99,24.8131,13.6409,11.6824,22.0848,7.6177,24.5386,,,,,,
140,0.191899,87.4203,96.7203,10.305142,35.482,49.636,53.7007,0.2851,4.9098,0.02290542,257.3,7656,16311,99,26.1431,14.7465,12.2901,23.5895,7.9779,25.8979,99.2981,26.8198,76.7984,73.9091,56.6022,89.1901
141,0.17388,87.8683,96.8186,10.596444,38.006,51.3931,60.9413,0.3148,4.8549,0.02222149,172.19,7656,16311,99,25.3859,14.1372,11.8688,22.6354,7.7478,25.1462,,,,,,
142,0.162988,88.5822,96.9791,12.057706,31.8222,44.9374,73.979,0.2553,4.8024,0.02154499,172.28,7666,16311,99,24.2404,13.2611,11.4571,21.7849,7.4818,24.3147,,,,,,
143,0.13733,89.4064,97.3576,10.668774,37.7439,50.3738,77.6869,0.3166,4.7288,0.02087612,172.27,7665,16311,99,25.8422,14.5089,11.9348,23.0819,7.6235,25.2972,,,,,,
144,0.119781,89.9645,97.4678,7.652857,49.2865,63.5375,63.8902,0.4235,4.6788,0.02021503,172.24,7665,16311,98,27.6963,15.5325,13.3657,25.1482,8.6001,27.309,,,,,,
145,0.111061,90.276,97.6307,9.279948,41.1999,55.1306,83.5575,0.3423,4.5742,0.01956193,257.33,7646,16311,99,26.6382,15.0012,12.8104,24.291,8.2332,26.4803,99.3436,26.8319,76.8895,73.9527,56.7129,89.2934
146,0.098647,91.0666,97.9805,8.504298,46.6071,60.101,86.2097,0.398,4.4464,0.01891697,172.22,7646,16311,99,26.6576,14.7892,12.9017,24.204,8.3312,26.5225,,,,,,
147,0.083739,91.905,98.1314,7.918539,48.2186,61.9746,94.5624,0.4098,4.2678,0.01828034,172.25,7646,16311,99,27.5604,15.4928,13.1211,24.8764,8.4749,27.0386,,,,,,
148,0.06849,92.25,98.3087,8.807994,44.2093,58.0526,128.6032,0.3682,4.097,0.01765219,172.24,7646,16311,99,27.0168,15.1278,13.0298,24.6455,8.4011,26.9272,,,,,,
149,0.06698,92.5974,98.4284,7.356021,51.8008,64.9937,109.8234,0.4446,3.9681,0.01703271,172.25,7646,16311,99,27.9876,15.7206,13.5133,25.2975,8.8089,27.5131,,,,,,
150,0.04854,93.8192,98.7495,7.724766,49.6554,63.5181,159.1433,0.4247,3.5174,0.01642205,257.29,7646,16311,99,27.6381,15.5291,13.3152,25.0734,8.6545,27.3565,99.5376,26.8851,77.2273,74.2059,57.0299,89.5975
151,0.044232,93.891,98.8046,6.944637,53.8297,67.3527,157.0032,0.4674,3.5613,0.01582038,172.24,7646,16311,99,28.3371,15.9448,13.5987,25.638,8.8564,27.8566,,,,,,
152,0.036277,94.5139,99.001,7.515906,51.0824,64.285,207.1828,0.4384,3.2015,0.01522787,172.23,7646,16311,98,27.7449,15.5896,13.2453,25.0067,8.6205,27.3781,,,,,,
153,0.034129,95.0697,99.092,7.157141,52.0726,65.9839,209.7067,0.4496,2.9176,0.01464466,172.26,7646,16311,99,28.0652,15.7232,13.5579,25.6131,8.7797,27.8549,,,,,,
154,0.026579,95.5177,99.1807,6.845577,54.7131,67.7119,257.5568,0.4787,2.7174,0.01407092,172.28,7646,16311,99,28.0555,15.8516,13.6472,25.6749,8.8322,27.8756,,,,,,
155,0.028167,95.8387,99.2765,6.808451,54.7423,67.741,241.7142,0.4814,2.4792,0.0135068,257.49,7646,16311,99,28.2109,15.8087,13.6414,25.6476,8.8545,27.8612,99.5616,26.8901,77.3427,74.2917,57.1154,89.6976
156,0.022093,96.234,99.4274,6.492498,56.7712,69.3428,293.8742,0.4972,2.1087,0.01295244,172.23,7646,16311,99,28.3565,15.9839,13.7288,25.8029,8.8885,27.9786,,,,,,
157,0.023066,96.4113,99.4155,7.142826,53.7424,66.1198,309.6734,0.4654,2.1406,0.01240801,172.22,7646,16311,98,28.1623,15.8953,13.4472,25.4711,8.7302,27.7642,,,,,,
158,0.0209,96.6533,99.4298,6.320936,57.9167,69.9252,302.4419,0.5079,2.0144,0.01187364,172.2,7646,16311,99,28.4438,16.114,13.8317,25.8893,8.9554,28.1119,,,,,,
159,0.014708,97.2162,99.6215,6.821341,55.4509,67.9254,463.7948,0.4848,1.5698,0.01134948,172.24,7646,16311,99,28.2109,15.8945,13.6084,25.5423,8.8224,27.9106,,,,,,
160,0.012627,97.336,99.6143,6.751462,56.247,68.537,534.695,0.4935,1.6029,0.01083566,257.33,7646,16311,99,28.2206,15.9635,13.6472,25.6061,8.8797,27.8579,99.6143,26.8933,77.3739,74.3019,57.1427,89.7107
161,0.011303,97.5157,99.6814,6.508365,57.0818,69.5175,575.7882,0.4991,1.4073,0.01033233,172.28,7646,16311,99,28.57,16.126,13.7851,25.8231,8.8875,28.0016,,,,,,
162,0.011345,97.693,99.6742,6.387954,57.7031,70.1485,563.0775,0.5074,1.2964,0.00983962,172.22,7646,16311,92,28.6962,16.231,13.787,25.8253,8.8933,28.0167,,,,,,
163,0.011148,97.796,99.6838,6.283548,58.7127,70.6728,563.6589,0.5199,1.2085,0.00935767,172.24,7657,16311,99,28.8419,16.2803,13.853,26.0577,8.969,28.2036,,,,,,
164,0.0087,97.9924,99.7341,6.18467,59.3535,70.8184,710.878,0.5261,1.1537,0.00888659,172.3,7655,16311,99,28.6768,16.168,13.8336,26.0755,8.9331,28.1598,,,,,,
165,0.007576,98.0787,99.7748,6.119602,59.4214,71.5367,807.736,0.5259,0.981,0.00842652,257.37,7655,16311,99,28.473,16.134,13.8472,26.0601,8.9399,28.1709,99.6143,26.8959,77.3801,74.3111,57.1487,89.7206
166,0.006336,98.4284,99.8539,6.100142,59.7126,71.4979,962.8217,0.5273,0.8198,0.00797758,172.24,7655,16311,99,28.6865,16.283,13.8783,26.0952,8.9933,28.2325,,,,,,
167,0.007074,98.4764,99.8611,6.205338,59.0234,71.1193,877.1745,0.5236,0.7828,0.00753989,172.22,7655,16311,99,28.5506,16.1438,13.7695,25.8957,8.9341,28.0501,,,,,,
168,0.006935,98.4764,99.8515,6.1883,59.0914,71.3911,892.3747,0.5214,0.8109,0.00711357,172.24,7655,16311,99,28.5603,16.2019,13.8336,25.9407,8.9797,28.1836,,,,,,
169,0.005195,98.6105,99.885,6.195481,59.4408,71.2552,1192.6224,0.5266,0.7116,0.00669873,172.26,7655,16311,99,28.5797,16.2305,13.789,25.9789,8.9535,28.193,,,,,,
170,0.005507,98.6345,99.8874,5.993572,60.3145,71.9153,1088.4397,0.5364,0.6504,0.00629548,257.24,7655,16311,99,28.7739,16.2897,13.9365,26.1328,9.0574,28.3191,99.6263,26.9029,77.3854,74.3133,57.152,89.721
171,0.003396,98.7375,99.9473,6.159997,59.6738,71.4494,1814.1563,0.5298,0.575,0.00590394,172.15,7655,16311,99,28.5895,16.2244,13.853,26.0365,9.0205,28.2443,,,,,,
172,0.00334,98.7686,99.9353,5.997136,60.5378,72.3134,1795.8045,0.5392,0.5083,0.0055242,172.2,7655,16311,99,28.6671,16.2893,13.8821,26.0573,9.0088,28.2647,,,,,,
173,0.004177,98.8309,99.9281,6.045186,60.5281,72.1386,1447.0979,0.5375,0.4883,0.00515636,172.26,7655,16311,99,28.638,16.2385,13.9054,26.1134,8.9991,28.216,,,,,,
174,0.002658,98.9627,99.9593,5.899234,61.2174,72.7308,2219.0301,0.5453,0.4233,0.00480054,172.27,7655,16311,99,28.5215,16.1811,13.921,26.1583,9.0681,28.3127,,,,,,
175,0.003566,98.9842,99.9473,5.948287,60.9358,72.4396,1668.1251,0.5429,0.4976,0.00445681,257.49,7666,16311,99,28.6186,16.2163,13.8938,26.1018,9.0156,28.2915,99.6287,26.9025,77.3835,74.3116,57.1494,89.7194
176,0.002819,99.0513,99.9736,5.925953,61.1785,72.6726,2101.7992,0.5452,0.3783,0.00412528,172.23,7666,16311,99,28.6477,16.2463,13.8919,26.1275,8.9855,28.2699,,,,,,
177,0.003086,99.0825,99.9569,5.943749,61.0038,72.5658,1926.2059,0.5414,0.415,0.00380602,172.27,7666,16311,99,28.7254,16.2935,13.8783,26.0537,9.005,28.2561,,,,,,
178,0.002958,99.1567,99.9689,5.835405,61.4795,73.0026,1972.8606,0.5493,0.3257,0.00349914,172.23,7665,16311,99,28.9098,16.3793,13.8957,26.074,9.0282,28.3109,,,,,,
179,0.0023,99.092,99.9808,5.896148,61.7027,72.8182,2563.8603,0.5501,0.3312,0.0032047,172.26,7647,16311,99,28.6768,16.2762,13.8724,26.0794,8.9865,28.2042,,,,,,
180,0.002624,99.14,99.9856,5.772556,62.0911,73.3812,2199.5959,0.5561,0.3128,0.0029228,257.46,7647,16311,99,28.7351,16.2858,13.9054,26.1263,9.002,28.3009,99.6478,26.8996,77.3849,74.3121,57.1527,89.721
181,0.002301,99.0801,99.9832,6.162223,59.8194,71.9542,2678.2335,0.529,0.326,0.00265349,172.22,7646,16311,99,28.57,16.1911,13.7792,25.9264,8.9651,28.1245,,,,,,
182,0.002733,99.1687,99.9832,5.882691,61.4212,72.9638,2152.2932,0.5481,0.3357,0.00239687,172.26,7646,16311,99,28.7157,16.3285,13.9482,26.1466,9.0292,28.2907,,,,,,
183,0.002713,99.1711,99.9928,6.359467,59.0816,71.0708,2343.9162,0.5214,0.2951,0.00215298,172.28,7646,16311,99,28.4147,16.0602,13.7462,25.7799,8.9428,27.987,,,,,,
184,0.002441,99.1567,99.9928,5.860456,61.7804,73.3424,2401.2835,0.5516,0.3172,0.00192191,172.25,7646,16311,99,28.8419,16.3208,13.8899,26.096,9.0331,28.2605,,,,,,
185,0.002409,99.2406,99.9928,5.778448,62.1396,73.6045,2398.909,0.5549,0.2694,0.00170371,257.33,7646,16311,98,28.871,16.3591,13.9598,26.2045,9.0603,28.3682,99.643,26.8946,77.3878,74.3132,57.1525,89.7202
186,0.002136,99.3005,99.9976,5.936177,61.1494,73.0803,2778.972,0.5446,0.268,0.00149844,172.23,7646,16311,99,28.706,16.3281,13.8666,26.1159,9.0088,28.2793,,,,,,
187,0.002869,99.1639,99.9832,5.745444,62.557,73.7598,2002.5415,0.5599,0.2726,0.00130615,172.26,7646,16311,99,28.8613,16.3614,13.9404,26.1754,9.0409,28.3234,,,,,,
188,0.002418,99.2717,99.9904,5.757619,62.2464,73.9249,2381.6055,0.5571,0.2435,0.0011269,172.28,7646,16311,99,28.803,16.3348,13.9365,26.1527,9.0409,28.3583,,,,,,
189,0.002686,99.2813,99.9856,5.777215,62.392,73.6045,2151.2489,0.5592,0.2517,0.00096074,172.28,7646,16311,99,28.803,16.3208,13.9113,26.1335,9.035,28.2799,,,,,,
190,0.002176,99.2741,99.988,5.856596,61.9163,73.1968,2691.9264,0.5544,0.2598,0.0008077,257.34,7646,16311,95,28.6089,16.2298,13.8744,26.0997,8.9933,28.2437,99.6359,26.8982,77.3863,74.3158,57.1556,89.7213
191,0.002032,99.2789,99.9928,5.779027,62.227,73.653,2843.5471,0.5563,0.2726,0.00066783,172.21,7646,16311,99,28.8419,16.3334,13.9287,26.1667,9.0525,28.3846,,,,,,
192,0.002753,99.2861,99.9904,5.786951,62.1784,73.8569,2102.2654,0.5561,0.2135,0.00054117,172.24,7646,16311,99,28.6962,16.2636,13.9054,26.1303,9.0321,28.317,,,,,,
193,0.001859,99.2933,99.9952,5.748085,62.5667,73.6336,3091.3689,0.5598,0.2422,0.00042776,172.27,7646,16311,99,28.8127,16.3429,13.9326,26.1806,9.037,28.3091,,,,,,
194,0.001945,99.334,99.9976,5.73088,62.5085,73.7016,2946.7192,0.5585,0.206,0.00032761,172.37,7646,16311,99,28.8613,16.3778,13.9637,26.2198,9.0409,28.3459,,,,,,
195,0.002175,99.2693,99.9952,5.752315,62.4891,73.721,2644.1726,0.5598,0.2402,0.00024076,261.38,8010,16311,99,28.8127,16.3222,13.9249,26.1242,9.0428,28.3071,99.6406,26.9022,77.3835,74.3125,57.1513,89.7187
196,0.002136,99.2645,99.9928,5.726371,62.6347,73.954,2681.4543,0.5606,0.2428,0.00016724,174.47,8003,16311,99,28.7545,16.3368,13.9113,26.2117,9.0292,28.3517,,,,,,
197,0.001965,99.2406,99.9952,5.774535,62.4017,73.6045,2938.1113,0.5581,0.2265,0.00010705,175.23,7924,16311,99,28.7933,16.3473,13.8957,26.1282,9.0409,28.3256,,,,,,
198,0.001986,99.3723,99.9976,5.923617,61.6348,72.8958,2982.9678,0.549,0.2322,6.023e-05,175.55,7923,16311,100,28.6962,16.2823,13.9054,26.0722,9.0185,28.251,,,,,,
199,0.00217,99.3484,99.9952,5.70243,62.3629,73.886,2627.9457,0.5577,0.2388,2.677e-05,174.81,7942,16311,99,28.8419,16.3632,13.9579,26.2147,9.0681,28.394,,,,,,
200,0.001804,99.2981,99.9928,5.779471,62.4308,73.5171,3202.8241,0.5581,0.2093,6.69e-06,261.34,8034,16311,99,28.803,16.3438,13.9326,26.1319,9.0418,28.3084,99.6526,26.9067,77.3854,74.3151,57.1535,89.7207
