epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
45,22.059845,0.2444,1.0325,22.918181,0.2815,1.2038,1.0389,0.0017,5.0,0.09236574,255.82,7139,16311,99,12.3483,6.3663,5.6208,11.6399,3.7686,14.2138,38.9416,9.6211,22.0536,22.8614,15.1775,28.9264
46,21.779886,0.2755,1.1475,30.92154,0.1262,0.4563,1.4197,0.0007,5.0,0.09194764,171.82,7139,16311,100,9.9602,5.0879,4.4675,9.3052,2.922,11.1168,,,,,,
47,21.490474,0.3042,1.2793,22.896209,0.4077,1.5241,1.0654,0.0026,5.0,0.0915194,171.85,7139,16311,100,11.4455,6.0125,5.1548,10.8209,3.3968,12.8721,,,,,,
48,21.274342,0.3977,1.538,23.51433,0.2815,1.3397,1.1053,0.0016,5.0,0.09108112,171.83,7139,16311,99,11.164,5.8538,5.0481,10.5251,3.355,12.6898,,,,,,
49,21.011459,0.3665,1.447,21.267026,0.3883,1.7862,1.0122,0.0029,5.0,0.0906329,171.81,7139,16311,99,13.7754,7.2476,6.213,12.9412,4.1695,15.6745,,,,,,
50,20.833968,0.3809,1.6386,21.860385,0.5825,1.8056,1.0493,0.0035,5.0,0.09017485,255.85,7139,16311,99,12.8822,6.8409,5.7606,12.1401,3.9006,14.7264,40.2377,9.9805,23.2816,24.0592,16.0831,30.3732
51,20.68297,0.4839,1.6961,20.741006,0.6213,2.194,1.0028,0.0041,5.0,0.08970708,171.8,7139,16311,99,12.989,6.7508,6.0635,12.4157,4.1054,15.0914,,,,,,
52,20.428758,0.46,1.8734,21.117097,0.5339,1.9221,1.0337,0.004,5.0,0.08922971,171.85,7139,16311,99,13.6783,7.188,6.3703,13.158,4.2501,15.7068,,,,,,
53,20.259262,0.5462,1.9046,20.946822,0.5339,1.8833,1.0339,0.0041,5.0,0.08874286,171.85,7139,16311,99,14.0957,7.3373,6.3664,13.2716,4.2491,16.061,,,,,,
54,20.108649,0.5486,2.0531,21.709139,0.6407,1.6212,1.0796,0.0047,5.0,0.08824663,171.86,7139,16311,99,12.4163,6.4568,5.7703,12.0026,3.855,14.3654,,,,,,
55,19.942796,0.6349,2.1226,20.862258,0.5339,2.3105,1.0461,0.0035,5.0,0.08774115,255.8,7139,16311,99,13.8239,7.2543,6.3101,13.1249,4.2666,15.8772,46.5886,11.6681,27.1789,28.0947,18.7507,35.0421
56,19.775207,0.7067,2.3286,21.309986,0.6504,1.9707,1.0776,0.0046,5.0,0.08722654,171.83,7139,16311,99,13.5715,7.1638,6.0732,12.5766,4.0967,15.3447,,,,,,
57,19.580844,0.69,2.3957,20.892983,0.6213,2.1648,1.067,0.0035,5.0,0.08670293,171.86,7139,16311,99,14.2025,7.322,6.4751,13.3559,4.4122,16.1972,,,,,,
58,19.520074,0.6971,2.4556,20.432557,0.7669,2.5532,1.0467,0.005,5.0,0.08617044,171.82,7139,16311,99,13.6589,7.1297,6.2324,12.8043,4.187,15.4966,,,,,,
59,19.351176,0.8385,2.676,21.13678,0.6601,2.0775,1.0923,0.0046,5.0,0.0856292,171.84,7139,16311,99,13.6297,7.1828,6.2732,12.9273,4.2375,15.5692,,,,,,
60,19.205674,0.8265,2.7981,20.332898,0.8252,2.5337,1.0587,0.0051,5.0,0.08507934,255.68,7139,16311,100,13.9598,7.4438,6.2285,12.981,4.2258,15.6362,43.8503,11.1292,25.7482,26.8334,17.7718,33.4872
61,19.057819,0.9702,2.9107,19.71056,0.9902,2.9318,1.0343,0.0079,5.0,0.084521,171.81,7139,16311,99,14.8432,7.8628,6.8013,14.1704,4.5403,16.8504,,,,,,
62,18.994035,0.9439,3.1024,25.57173,0.5728,1.5144,1.3463,0.0037,5.0,0.08395431,171.83,7139,16311,99,11.5814,6.1541,5.3878,11.2677,3.5734,13.4166,,,,,,
63,18.889001,0.987,3.1934,19.62527,1.2135,3.5336,1.039,0.0089,5.0,0.08337941,171.7,7139,16311,99,14.0375,7.5821,6.446,13.5844,4.352,16.3004,,,,,,
64,18.771015,1.1092,3.3396,19.758906,1.1844,3.5725,1.0526,0.0076,5.0,0.08279643,171.79,7139,16311,99,14.2122,7.5972,6.5566,13.4614,4.4054,16.1326,,,,,,
65,18.593124,1.1643,3.6294,21.099377,0.8543,2.7958,1.1348,0.0062,5.0,0.08220552,255.81,7139,16311,99,12.7172,6.6568,5.7878,11.8696,3.919,14.356,42.686,10.8724,24.9926,26.132,16.9942,32.2706
66,18.461709,1.2841,3.845,22.342675,0.9028,2.4269,1.2102,0.0061,5.0,0.08160682,171.73,7139,16311,99,12.989,6.9709,5.9897,12.3374,4.0239,14.9251,,,,,,
67,18.38385,1.4853,4.1397,19.297505,1.4173,3.8152,1.0497,0.0102,5.0,0.08100048,171.8,7139,16311,99,15.0471,8.1474,6.8867,14.3271,4.6258,17.0305,,,,,,
68,18.307823,1.4661,4.305,21.28249,1.0581,2.6017,1.1625,0.0075,5.0,0.08038664,171.84,7139,16311,99,12.989,7.022,5.8053,12.2011,3.8928,14.5176,,,,,,
69,18.187374,1.5452,4.4751,18.708634,1.8445,5.4558,1.0287,0.0127,5.0,0.07976544,172.02,7143,16311,99,14.9791,7.8884,6.9042,14.2467,4.7296,17.2078,,,,,,
70,18.06231,1.6075,4.7075,19.453757,1.6406,4.6015,1.077,0.0114,5.0,0.07913705,269.2,7408,16311,99,14.7364,7.8211,6.8945,14.1332,4.6238,16.8276,50.9631,13.1839,30.6085,31.9157,21.0081,39.2927
71,18.002748,1.7872,5.0644,18.865389,2.1648,5.5917,1.0479,0.0164,5.0,0.07850161,189.94,7377,16311,99,14.1637,7.5538,6.545,13.4238,4.4598,16.219,,,,,,
72,17.939249,1.9022,5.0716,20.329421,1.6406,4.417,1.1332,0.0117,5.0,0.07785928,190.92,7307,16311,99,13.1444,6.9952,5.947,12.3994,3.9385,14.7139,,,,,,
73,17.760713,1.9429,5.4693,20.451233,1.9901,4.7471,1.1515,0.0157,5.0,0.07721021,190.71,7286,16311,99,12.7755,6.7987,5.681,11.7785,3.8307,14.3095,,,,,,
74,17.677658,2.113,5.6538,19.057562,2.2328,5.3005,1.0781,0.017,5.0,0.07655456,190.5,7318,16311,99,14.3384,7.6394,6.6634,13.6769,4.4928,16.3075,,,,,,
